(509, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:38', '733344.87058521295')
(510, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:47', '733344.87069187977')
(511, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:56', '733344.87079854636')
(512, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:06', '733344.87090521283')
(513, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:15', '733344.87101187953')
(514, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:25', '733344.87112998136')
(515, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:34', '733344.87123664818')
(516, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:44', '733344.87134331476')
(517, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:54:53', '733344.87144998170')
(518, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:02', '733344.87155664794')
(519, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:11', '733344.87166326854')
(520, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:20', '733344.87176993513')
(521, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:30', '733344.87187660183')
(522, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:39', '733344.87198326841')
(523, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:49', '733344.87210137048')
(524, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:55:58', '733344.87220803695')
(525, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:07', '733344.87231470377')
(526, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:17', '733344.87242137024')
(527, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:26', '733344.87252803717')
(528, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:35', '733344.87263465743')
(529, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:44', '733344.87274132390')
(530, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:56:54', '733344.87284799071')
(531, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:03', '733344.87295465742')
(532, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:13', '733344.87307280581')
(533, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:22', '733344.87317942583')
(534, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:31', '733344.87328609265')
(535, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:41', '733344.87339275947')
(536, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:50', '733344.87349942571')
(537, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:57:59', '733344.87360609265')
(538, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:08', '733344.87371271290')
(539, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:17', '733344.87381937972')
(540, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:27', '733344.87392604619')
(541, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:37', '733344.87404437969')
(542, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:46', '733344.87415104616')
(543, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:58:55', '733344.87425826839')
(544, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:05', '733344.87436488876')
(545, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:14', '733344.87447155558')
(546, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:23', '733344.87457822240')
(547, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:32', '733344.87468488899')
(548, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:41', '733344.87479155581')
(549, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:59:51', '733344.87489817583')
(550, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:01', '733344.87501632399')
(551, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:10', '733344.87512299058')
(552, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:19', '733344.87522965739')
(553, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:29', '733344.87533627765')
(554, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:38', '733344.87544294447')
(555, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:47', '733344.87554961117')
(556, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:00:56', '733344.87565627776')
(557, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:01:05', '733344.87576294481')
(558, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:01:15', '733344.87586956471')
(559, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:01:25', '733344.87598900939')
(560, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:01:34', '733344.87609567610')
(561, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 21:01:43', '733344.87620234292')
