('69.35', 733054.5408307669)
('69.35', 733054.54086002754)
('69.35', 733054.54088928807)
('69.35', 733054.54091854929)
('69.12', 733054.54094776325)
('69.12', 733054.54097683902)
('69.35', 733054.54100609955)
('69.12', 733054.54103536007)
('69.35', 733054.54106462176)
('69.35', 733054.54109388159)
('69.35', 733054.54112314235)
('69.35', 733054.54115240276)
('69.12', 733054.54118147818)
('69.12', 733054.54121073929)
('69.12', 733054.54124129598)
('69.35', 733054.54127051041)
('69.35', 733054.54129977094)
('69.35', 733054.54132903181)
('69.35', 733054.54135829245)
('69.12', 733054.54138755344)
('69.35', 733054.54141681385)
('69.35', 733054.54144607461)
('69.12', 733054.54147528892)
('69.35', 733054.54150454991)
('69.35', 733054.5415338109)
('69.12', 733054.54156307084)
('69.35', 733054.54159233149)
('69.35', 733054.54162159225)
('69.35', 733054.54165085289)
('69.12', 733054.54168011388)
('69.35', 733054.54170955939)
('69.12', 733054.5417389588)
('69.12', 733054.54176600056)
('69.35', 733054.54179525806)
('69.35', 733054.54182470683)
('69.35', 733054.54185414966)
('69.12', 733054.54188341077)
('69.35', 733054.54191267118)
('69.35', 733054.54194211704)
('69.35', 733054.54197100759)
('69.12', 733054.54200045369)
('69.35', 733054.5420298992)
('69.12', 733054.54205934564)
('69.12', 733054.54208874446)
('69.12', 733054.54211819079)
('69.12', 733054.54214763723)
('69.12', 733054.54217689717)
('69.35', 733054.5422063428)
('69.12', 733054.54223578866)
('69.35', 733054.54226523475)
('69.35', 733054.54229463416)
('69.35', 733054.54232408002)
('69.12', 733054.54235352587)
('69.35', 733054.54238297173)
('69.12', 733054.54241241782)
('69.12', 733054.54244186345)
('69.35', 733054.54247149453)
('69.35', 733054.54250094073)
('69.12', 733054.54253057216)
('69.12', 733054.54255960102)
('69.35', 733054.54258849146)
('69.35', 733054.54261571518)
('69.12', 733054.54264516034)
('69.12', 733054.54267423588)
('69.12', 733054.54270312632)
('69.12', 733054.54273257323)
('69.12', 733054.54276201793)
('69.35', 733054.54279146378)
('69.35', 733054.54282109498)
('69.35', 733054.5428505406)
('69.12', 733054.54287994024)
('69.12', 733054.54290938622)
('69.35', 733054.54293883208)
('69.35', 733054.54296827794)
('69.35', 733054.54299772426)
('69.35', 733054.5430273551)
('69.12', 733054.54305680073)
('69.35', 733054.5430864318)
('69.35', 733054.54311601666)
('69.12', 733054.54314564797)
('69.35', 733054.54317527858)
('69.35', 733054.54320490977)
('69.35', 733054.54323417053)
('69.35', 733054.54326380149)
('69.35', 733054.54329343257)
('69.12', 733054.54332306969)
('69.35', 733054.54335269507)
('69.12', 733054.54338251136)
('69.35', 733054.54341209843)
('69.35', 733054.54344172776)
('69.35', 733054.54347135802)
('69.12', 733054.54350080376)
('69.35', 733054.54353043518)
('69.35', 733054.54356006579)
('69.12', 733054.5435896971)
('69.35', 733054.54361932806)
('69.35', 733054.5436489128)
('69.35', 733054.54367854376)
('69.35', 733054.5437076193)
('69.35', 733054.54373725038)
('69.35', 733054.54377410491)
('69.35', 733054.54380373505)
('69.35', 733054.54383355181)
('69.35', 733054.54386336775)
('69.35', 733054.54389318428)
('69.12', 733054.54392276856)
('69.12', 733054.54395184433)
('69.35', 733054.54398073431)
('69.35', 733054.54400962463)
('69.35', 733054.54403925571)
('69.35', 733054.544069072)
('69.35', 733054.54409888794)
('69.35', 733054.54412611155)
('69.35', 733054.54415333504)
('69.12', 733054.54418069788)
('69.35', 733054.54421014362)
('69.35', 733054.54423995991)
('69.35', 733054.54426959099)
('69.35', 733054.54429940972)
('69.35', 733054.54432922346)
('69.35', 733054.54435903998)
('69.35', 733054.54438885604)
('69.35', 733054.54441868013)
('69.35', 733054.54444844229)
('69.12', 733054.54447825917)
('69.35', 733054.54450807732)
('69.35', 733054.54453789152)
('69.35', 733054.54456770769)
('69.35', 733054.5445973383)
('69.35', 733054.54462715494)
('69.35', 733054.54465697147)
('69.35', 733054.5446867873)
('69.35', 733054.54471655714)
('69.35', 733054.54474637355)
('69.35', 733054.54477618961)
('69.35', 733054.5448060059)
('69.35', 733054.54483582207)
('69.35', 733054.5448656386)
('69.35', 733054.54489545454)
('69.35', 733054.54492527118)
('69.35', 733054.54495508724)
('69.35', 733054.54498485709)
('69.35', 733054.54501471971)
('69.35', 733054.54504453612)
('69.35', 733054.5450743062)
('69.35', 733054.54510412295)
('69.35', 733054.54513393855)
('69.35', 733054.54516375472)
('69.35', 733054.54519357113)
('69.35', 733054.54522338719)
('69.35', 733054.54525334225)
('69.35', 733054.54528315866)
('69.35', 733054.54531297483)
('69.35', 733054.54534279124)
('69.35', 733054.54537242232)
('69.35', 733054.54540223873)
('69.35', 733054.54543223989)
('69.35', 733054.5454622414)
('69.35', 733054.54549224279)
('69.35', 733054.5455221982)
('69.35', 733054.54555219971)
('69.35', 733054.54558201635)
('69.35', 733054.54561201739)
('69.35', 733054.54564201855)
('69.35', 733054.54567202006)
('69.35', 733054.54570202145)
('69.35', 733054.54573146743)
('69.35', 733054.54576146882)
('69.35', 733054.54579133145)
('69.35', 733054.54582133284)
('69.35', 733054.54585128801)
('69.35', 733054.54588128976)
('69.35', 733054.54591129115)
('69.35', 733054.54594129242)
('69.35', 733054.54597147938)
('69.35', 733054.5460014838)
('69.35', 733054.54603148194)
('69.57', 733054.54606143711)
('69.35', 733054.54609069775)
('69.35', 733054.54611958785)
('69.35', 733054.54614718282)
('69.35', 733054.54617662844)
('69.35', 733054.54620570305)
('69.35', 733054.54623329721)
('69.35', 733054.54626274295)
('69.35', 733054.54629033722)
('69.35', 733054.5463199683)
('69.35', 733054.54634996958)
('69.35', 733054.54638015688)
('69.35', 733054.54641029681)
('69.35', 733054.54644029809)
('69.35', 733054.5464702996)
('69.35', 733054.5465003011)
('69.35', 733054.54653048771)
('69.35', 733054.54656067456)
('69.35', 733054.54659086093)
('69.35', 733054.54662100133)
('69.57', 733054.54665123438)
('69.57', 733054.54668137443)
('69.57', 733054.54671156185)
('69.57', 733054.54674174776)
('69.57', 733054.54677193449)
('69.35', 733054.54680212121)
('69.35', 733054.54683230782)
('69.57', 733054.54686249467)
('69.57', 733054.54689263483)
('69.57', 733054.54692263633)
('69.35', 733054.54695282364)
('69.35', 733054.54698300944)
('69.57', 733054.54701319616)
('69.57', 733054.54704338289)
('69.57', 733054.54707356973)
('69.57', 733054.54710375611)
('69.57', 733054.54713394283)
('69.57', 733054.54716408323)
('69.57', 733054.54719426984)
('69.57', 733054.54722408613)
('69.57', 733054.54725427285)
('69.57', 733054.54728445935)
('69.57', 733054.54731483117)
('69.57', 733054.54734501825)
('69.57', 733054.54737520439)
('69.57', 733054.54740539112)
('69.57', 733054.54743553151)
('69.57', 733054.54746571812)
('69.57', 733054.54749590473)
('69.57', 733054.54752572102)
('69.57', 733054.54755479656)
('69.57', 733054.54758368689)
('69.57', 733054.54761387338)
('69.57', 733054.54764405976)
('69.57', 733054.54767387605)
('69.57', 733054.54770086869)
('69.57', 733054.5477299951)
('69.57', 733054.54776013049)
('69.57', 733054.54779031721)
('69.57', 733054.54782050394)
('69.57', 733054.5478506909)
('69.57', 733054.54788129346)
('69.57', 733054.5479082861)
('69.57', 733054.54793847259)
('69.57', 733054.54796861287)
('69.57', 733054.54799879959)
('69.57', 733054.54802824545)
('69.57', 733054.54805732064)
('69.57', 733054.54808491492)
('69.57', 733054.54811436043)
('69.57', 733054.54814195458)
('69.57', 733054.54817158577)
('69.57', 733054.54820177238)
('69.57', 733054.54823195899)
('69.57', 733054.54826228425)
('69.57', 733054.54828932253)
('69.57', 733054.54831673135)
('69.57', 733054.54834432562)
('69.80', 733054.54837451212)
('69.57', 733054.54840506916)
('69.80', 733054.54843562632)
('69.57', 733054.54846618325)
('69.57', 733054.54849669489)
('69.57', 733054.548527251)
('69.80', 733054.54855780827)
('69.57', 733054.54858790222)
('69.80', 733054.54861707019)
('69.80', 733054.54864762735)
('69.80', 733054.54867818428)
('69.57', 733054.54870892665)
('69.57', 733054.54874003911)
('69.57', 733054.54877055017)
('69.80', 733054.54880129348)
('69.80', 733054.54883166368)
('69.80', 733054.54885870207)
('69.80', 733054.54888648144)
('69.80', 733054.54891703848)
('69.80', 733054.54894685489)
('69.80', 733054.54897741182)
('69.80', 733054.54900796898)
('69.80', 733054.54903847957)
('69.80', 733054.54906903661)
('69.80', 733054.54909959366)
('69.80', 733054.5491301507)
('69.80', 733054.54916070774)
('69.80', 733054.54919070913)
('69.80', 733054.54922126618)
('69.80', 733054.54925182334)
('69.80', 733054.54928238038)
('69.80', 733054.54931289121)
('69.80', 733054.54934363347)
('69.80', 733054.54937437561)
('69.80', 733054.54940511775)
('69.80', 733054.54943493416)
('69.80', 733054.54946567619)
('69.80', 733054.54949641915)
('69.80', 733054.54952716141)
('69.80', 733054.54955790297)
('69.80', 733054.54958860273)
('69.80', 733054.54961934104)
('69.80', 733054.54964971298)
('69.80', 733054.5496791586)
('69.80', 733054.54970693786)
('69.80', 733054.54973638349)
('69.80', 733054.54976416298)
('69.80', 733054.54979379603)
('69.80', 733054.54982175853)
('69.80', 733054.54985115794)
('69.80', 733054.54987893696)
('69.80', 733054.5499085678)
('69.80', 733054.54993653437)
('69.80', 733054.54996597825)
('69.80', 733054.54999672051)
('69.80', 733054.55002746265)
('69.80', 733054.55005820503)
('69.80', 733054.55008894717)
('69.80', 733054.55011982832)
('69.80', 733054.55015057058)
('69.80', 733054.550180758)
('69.80', 733054.55021149945)
('69.80', 733054.5502422417)
('69.80', 733054.55027298385)
('69.80', 733054.55030372611)
('69.80', 733054.55033446837)
('69.80', 733054.55036521063)
('69.80', 733054.55039590655)
('69.80', 733054.55042669596)
('69.80', 733054.55045757641)
('70.02', 733054.55048831867)
('69.80', 733054.55051887536)
('70.02', 733054.5505494324)
('70.02', 733054.55058017466)
('69.80', 733054.55061091692)
('69.80', 733054.550640548)
('69.80', 733054.55067129026)
('69.80', 733054.55070198618)
('69.80', 733054.55073272833)
('70.02', 733054.5507634707)
('70.02', 733054.55079421285)
('70.02', 733054.55082495511)
('70.02', 733054.55085532693)
('70.02', 733054.55088606931)
('69.80', 733054.55091681145)
('70.02', 733054.55094750738)
('70.02', 733054.55097824952)
('70.02', 733054.55100899178)
('70.02', 733054.55103973404)
('70.02', 733054.5510704763)
('69.80', 733054.55109992193)
('70.02', 733054.5511278864)
('70.02', 733054.55115862936)
('70.02', 733054.55118932424)
('70.02', 733054.55121992796)
('70.02', 733054.55125067162)
('70.02', 733054.55128141248)
('70.02', 733054.55131216173)
('70.02', 733054.55134289677)
('70.02', 733054.55137271306)
('70.02', 733054.55140345532)
('70.02', 733054.55143438699)
('70.02', 733054.55146526953)
('70.02', 733054.5514961913)
('70.02', 733054.55152711866)
('70.02', 733054.55155804614)
('70.02', 733054.5515878622)
('70.02', 733054.55161582679)
('70.02', 733054.55164545763)
('70.02', 733054.55167342245)
('70.02', 733054.55170305294)
('70.02', 733054.55173097132)
('70.02', 733054.55176041718)
('70.02', 733054.55179139075)
('70.02', 733054.5518222719)
('70.02', 733054.55185356969)
('70.02', 733054.55188449717)
('70.02', 733054.55191542464)
('70.02', 733054.55194616679)
('70.02', 733054.55197709426)
('70.02', 733054.55200797529)
('70.02', 733054.55203890277)
('70.02', 733054.55206983024)
('70.02', 733054.5521007576)
('70.02', 733054.55213168578)
('70.02', 733054.5521618718)
('70.02', 733054.55219316948)
('70.02', 733054.55222409766)
('70.02', 733054.55225520954)
('70.02', 733054.5522862759)
('70.02', 733054.55231720337)
('70.02', 733054.55234794633)
('70.02', 733054.55237887299)
('70.02', 733054.55240980047)
('70.02', 733054.55244072783)
('70.02', 733054.552471656)
('70.02', 733054.552502768)
('70.02', 733054.55253388057)
('70.02', 733054.55256383575)
('70.02', 733054.55259480944)
('70.02', 733054.55262587569)
('70.02', 733054.55265680316)
('70.02', 733054.55268773052)
('70.02', 733054.55271884322)
('70.02', 733054.5527497764)
('70.25', 733054.5527806984)
('70.02', 733054.55281194963)
('70.02', 733054.55284306221)
('70.02', 733054.55287417502)
('70.02', 733054.55290528748)
('70.02', 733054.5529364011)
('70.02', 733054.55296769785)
('70.02', 733054.55299881054)
('70.02', 733054.55302992312)
('70.02', 733054.55306122091)
('70.25', 733054.55309247249)
('70.25', 733054.55312321475)
('70.02', 733054.55315432732)
('70.02', 733054.5531854399)
('70.02', 733054.55321673781)
('70.02', 733054.55324803561)
('70.02', 733054.55327933328)
('70.02', 733054.55330989033)
('70.25', 733054.55333933642)
('70.02', 733054.55336743942)
('70.25', 733054.55339859833)
('70.25', 733054.55342985061)
('70.02', 733054.55346114771)
('70.02', 733054.55349226028)
('70.02', 733054.55352355819)
('70.02', 733054.55355411489)
('70.25', 733054.55358226469)
('70.25', 733054.55361208098)
('70.02', 733054.55364337878)
('70.02', 733054.55367463024)
('70.25', 733054.55370592815)
('70.02', 733054.55373722583)
('70.25', 733054.55376852385)
('70.25', 733054.55379982153)
('70.02', 733054.55383111944)
('70.02', 733054.55386241723)
('70.02', 733054.55389366869)
('70.25', 733054.55392496649)
('70.02', 733054.55395570875)
('70.25', 733054.55398533959)
('70.02', 733054.55401311885)
('70.25', 733054.55404441676)
('70.02', 733054.55407571455)
('70.02', 733054.55410719756)
('70.25', 733054.55413849547)
('70.25', 733054.55416974693)
('70.02', 733054.55420011876)
('70.25', 733054.55423141643)
('70.25', 733054.55426271434)
('70.25', 733054.55429419747)
('70.25', 733054.55432568036)
('70.02', 733054.55435716338)
('70.25', 733054.55438697967)
('70.25', 733054.55441846268)
('70.25', 733054.55444989935)
('70.25', 733054.55448119726)
('70.25', 733054.55451268039)
('70.25', 733054.55454379285)
('70.25', 733054.55457527586)
('70.25', 733054.55460675887)
('70.02', 733054.55463824177)
('70.25', 733054.55466972489)
('70.02', 733054.55470116145)
('70.25', 733054.55473134818)
('70.25', 733054.55476283119)
('70.25', 733054.5547943142)
('70.25', 733054.55482579721)
('70.25', 733054.55485728022)
('70.25', 733054.5548883928)
('70.25', 733054.55491820932)
('70.02', 733054.5549465447)
('70.25', 733054.55497798056)
('70.25', 733054.55500612978)
('70.25', 733054.55503668706)
('70.25', 733054.5550681717)
('70.25', 733054.5550996532)
('70.25', 733054.55513113609)
('70.25', 733054.55516169337)
('70.02', 733054.55519002792)
('70.25', 733054.55522151734)
('70.25', 733054.5552529475)
('70.02', 733054.55528443062)
('70.25', 733054.55531591363)
('70.25', 733054.55534739664)
('70.25', 733054.5553773978)
('70.25', 733054.55540573702)
('70.25', 733054.55543721584)
('70.25', 733054.55546869885)
('70.25', 733054.55550018197)
('70.25', 733054.55553161853)
('70.25', 733054.55556291633)
('70.25', 733054.55559458444)
('70.25', 733054.55562625267)
('70.25', 733054.55565792089)
('70.25', 733054.55568958912)
('70.25', 733054.55572088691)
('70.25', 733054.55575255514)
('70.25', 733054.55578417704)
('70.25', 733054.55581584526)
('70.25', 733054.55584751337)
('70.25', 733054.55587881117)
('70.25', 733054.55591047951)
('70.25', 733054.55594214762)
('70.25', 733054.55597381585)
('70.25', 733054.55600548408)
('70.25', 733054.55603678187)
('70.25', 733054.5560684501)
('70.25', 733054.55610007199)
('70.25', 733054.5561317401)
('70.25', 733054.55616340844)
('70.25', 733054.55619452184)
('70.25', 733054.55622618913)
('70.25', 733054.55625767226)
('70.25', 733054.55628934037)
('70.02', 733054.55632096226)
('70.25', 733054.55635226017)
('70.25', 733054.5563839284)
('70.25', 733054.55641559651)
('70.25', 733054.55644744984)
('70.25', 733054.5564791183)
('70.25', 733054.55651041609)
('70.25', 733054.5565422693)
('70.25', 733054.55657393753)
('70.25', 733054.55660555942)
('70.25', 733054.55663722847)
('70.25', 733054.55666838656)
('70.25', 733054.55670024001)
('70.25', 733054.55673209333)
('70.25', 733054.55676394666)
('70.25', 733054.55679580022)
('70.25', 733054.55682672723)
('70.25', 733054.55685520126)
('70.25', 733054.55688742467)
('70.25', 733054.55691927893)
('70.25', 733054.556951317)
('70.25', 733054.55698354065)
('70.25', 733054.55701391236)
('70.02', 733054.55704261747)
('70.25', 733054.55707132258)
('70.25', 733054.55710002803)
('70.25', 733054.55712868634)
('70.25', 733054.55715720635)
('70.25', 733054.55718591169)
('70.25', 733054.55721443181)
('70.25', 733054.55724647024)
('70.02', 733054.55727850879)
('70.25', 733054.55731054721)
('70.25', 733054.55734258587)
('70.25', 733054.55737462454)
('70.02', 733054.55740661675)
('70.25', 733054.55743865541)
('70.25', 733054.55747069395)
('70.25', 733054.55750143621)
('70.25', 733054.55753347476)
('70.25', 733054.5575655133)
('70.25', 733054.55759755196)
('70.25', 733054.5576295912)
('70.25', 733054.55766162917)
('70.25', 733054.55769380659)
('70.25', 733054.55772603059)
('70.25', 733054.55775825435)
('70.25', 733054.55778881093)
('70.25', 733054.5578175165)
('70.25', 733054.55784974061)
('70.25', 733054.55788196379)
('70.25', 733054.55791418767)
('70.25', 733054.55794580968)
('70.25', 733054.55797808047)
('70.25', 733054.5580102579)
('70.25', 733054.55804229563)
('70.25', 733054.55807452265)
('70.25', 733054.55810470588)
('70.25', 733054.55813341157)
('70.25', 733054.55816563719)
('70.02', 733054.55819785886)
('70.25', 733054.55823003629)
('70.25', 733054.5582615193)
('70.25', 733054.55829374318)
('70.25', 733054.5583259674)
('70.02', 733054.5583581907)
('70.25', 733054.55839041446)
('70.25', 733054.55842282379)
('70.25', 733054.55845523253)
('70.25', 733054.55848759506)
('70.25', 733054.55851963372)
('70.25', 733054.558549635)
('70.25', 733054.55857833999)
('70.25', 733054.5586070451)
('70.25', 733054.55863575113)
('70.25', 733054.55866816046)
('70.25', 733054.55870056839)
('70.25', 733054.55873279215)
('70.25', 733054.55876404396)
('70.25', 733054.55879385967)
('70.25', 733054.55882219435)
('70.25', 733054.55885089946)
('70.25', 733054.55887960456)
('70.02', 733054.55890830967)
('70.25', 733054.55893701478)
('70.25', 733054.55896571977)
('70.25', 733054.55899442534)
('70.25', 733054.559023084)
('70.25', 733054.55905531708)
('70.25', 733054.55908808706)
('70.25', 733054.55912049615)
('70.25', 733054.55915179395)
('70.25', 733054.55918420304)
('70.25', 733054.559216797)
('70.25', 733054.55924939131)
('70.25', 733054.55928087421)
('70.25', 733054.55931323697)
('70.25', 733054.55934564595)
('70.25', 733054.55937805492)
('70.25', 733054.55940990825)
('70.25', 733054.55943972431)
('70.25', 733054.55946861464)
('70.25', 733054.55949750496)
('70.25', 733054.55952639517)
('70.25', 733054.55955523916)
