('70.92', 733056.6647478845)
('70.92', 733056.66477566469)
('70.92', 733056.66480344138)
('70.92', 733056.66483140457)
('70.92', 733056.66485932318)
('70.92', 733056.66488710127)
('70.92', 733056.66491492512)
('70.92', 733056.66494265723)
('70.92', 733056.6649706671)
('70.92', 733056.66499853902)
('70.92', 733056.66502631735)
('70.92', 733056.66505409672)
('70.92', 733056.66508187458)
('70.92', 733056.66510979214)
('70.92', 733056.66513757047)
('70.92', 733056.66516534856)
('70.92', 733056.66519312782)
('70.92', 733056.66522104363)
('70.92', 733056.66524882312)
('70.92', 733056.66527660238)
('70.92', 733056.66530437942)
('70.92', 733056.66533211223)
('70.92', 733056.66535989009)
('70.92', 733056.66538766911)
('70.92', 733056.66541544779)
('70.92', 733056.66544317908)
('70.92', 733056.66547095892)
('70.92', 733056.6654987369)
('70.92', 733056.66552757996)
('70.92', 733056.66555586772)
('70.92', 733056.66558373882)
('70.92', 733056.6656117019)
('70.92', 733056.66563966614)
('70.92', 733056.66566762992)
('70.92', 733056.66569536203)
