('68.45', 733059.4135442971)
('68.45', 733059.41357193561)
('68.45', 733059.41359943792)
('68.67', 733059.41362702975)
('68.47', 733059.41365462402)
('68.67', 733059.41368203086)
('68.67', 733059.41370948532)
('68.67', 733059.41373698704)
('68.67', 733059.41376457957)
('68.67', 733059.41379198723)
('68.67', 733059.41381958022)
('68.67', 733059.41384713049)
('68.67', 733059.41387453699)
('68.67', 733059.41390194371)
('68.67', 733059.41392930597)
('68.67', 733059.41395671666)
('68.67', 733059.41398412443)
('68.67', 733059.41401153186)
('68.67', 733059.41403893917)
('68.67', 733059.41406630084)
('68.67', 733059.41409370769)
('68.67', 733059.41412218183)
('68.67', 733059.41415065597)
('68.67', 733059.41417880252)
('68.67', 733059.41420681751)
('68.67', 733059.41423463775)
('68.90', 733059.41426269454)
('68.68', 733059.41429033969)
('68.90', 733059.41431802197)
('68.90', 733059.41434575873)
('68.90', 733059.41437329946)
('68.90', 733059.41440103878)
('68.90', 733059.41442844504)
('68.90', 733059.41445603187)
('68.90', 733059.41448362498)
('68.90', 733059.41451098956)
('68.90', 733059.41453839652)
('68.90', 733059.41456580395)
('68.90', 733059.41459321114)
('68.90', 733059.41462057503)
('68.90', 733059.41464816919)
('68.90', 733059.41467575997)
('68.90', 733059.41470335249)
('68.90', 733059.4147309463)
('68.90', 733059.41475835419)
('68.90', 733059.41478571761)
('68.90', 733059.41481317033)
('68.90', 733059.41484076576)
('68.90', 733059.41486826609)
('68.90', 733059.41489585896)
('68.90', 733059.41492345184)
('68.90', 733059.41495104448)
('68.90', 733059.41497840639)
('69.12', 733059.41500581498)
('68.91', 733059.41503340937)
('69.12', 733059.41506081575)
('69.12', 733059.41508817789)
('69.12', 733059.41511558625)
('69.12', 733059.41514299624)
('69.12', 733059.41517040227)
('69.12', 733059.41519776732)
('68.98', 733059.41522517323)
('69.12', 733059.41525258054)
('69.12', 733059.4152799889)
('69.12', 733059.41530739667)
('69.12', 733059.41533475951)
('69.12', 733059.41536262899)
('69.12', 733059.41539151338)
('69.12', 733059.41541943699)
('69.12', 733059.4154472613)
('69.12', 733059.41547522694)
('69.12', 733059.41550309537)
('69.12', 733059.41553082911)
('69.12', 733059.4155584675)
('69.12', 733059.41558624571)
('69.12', 733059.41561383975)
('69.12', 733059.41564161901)
('69.12', 733059.41566916602)
('69.12', 733059.41569652618)
('69.12', 733059.41572411952)
('69.12', 733059.41575171787)
('69.12', 733059.41577926057)
('69.12', 733059.415806673)
('69.12', 733059.41583426145)
('69.35', 733059.41586185666)
('69.13', 733059.41588958749)
('69.35', 733059.4159170416)
('69.35', 733059.41594440385)
('69.35', 733059.41597218183)
('69.16', 733059.41599972977)
('69.35', 733059.41602718248)
('69.35', 733059.4160547771)
('69.35', 733059.4160823694)
('69.35', 733059.41610987077)
('69.35', 733059.41613746516)
('69.35', 733059.4161650578)
('69.35', 733059.41619265068)
('69.35', 733059.41622024309)
('69.35', 733059.41624779277)
('69.35', 733059.41627519869)
('69.35', 733059.41630260774)
('69.35', 733059.41633019992)
('69.35', 733059.41635793354)
('69.35', 733059.4163855298)
('69.35', 733059.41641311988)
('69.35', 733059.41644071194)
